date,exitPagePath,sessions,users,timeOnPage,goal13Completions,goal17Completions
2020-04-04,/data-analysis-announcement/,1,1,462,0,0
2020-04-04,/blog/7-celebrities-didnt-know-code/,1,2,142,0,0
2020-04-04,/blog/7-celebrities-didnt-know-code/,2,1,3394,0,0
2020-04-04,/2020-hiring-partner/?elementor-preview=27462&ver=1594374151,1,3,280,0,0
2020-04-04,/courses/web-development/,3,1,0,0,0
2020-04-04,/about-us/,16,7,1076,0,0
2020-04-04,/courses/thank-you-for-your-application/,1,6,0,0,0
2020-04-04,/coronavirus/,2,5,15,0,0
2020-04-04,/courses/professional-software-development/application-and-dates/,1,1,98,0,0
2020-04-04,/blog/meet-emma-from-primary-teacher-to-front-end-developer/,1,1,20,0,0
2020-04-04,/admissions-track/,42,1,797,0,0
2020-04-04,/blog/top-data-podcasts/?fbclid=IwAR1Mm6efbNwa3RGXcJu9bBP6lNZ3OiGtzRLxwC27UpWzKAswUm2J9wWWejM,1,4,230,0,0
2020-04-04,/blog/career-in-data-paul-van-loon/,1,1,3660,0,0
2020-04-04,/courses/learn-javascript/?mc_cid=ce8d09a904&mc_eid=b96de6b96b,1,1,0,0,0
2020-04-04,/admissions-track/,1,1,1985,0,0
2020-04-04,/for-employers/?mc_cid=f7ab596bef&mc_eid=,1,1,1783,0,0
2020-04-04,/blog/best-podcasts-coders-programmers/,1,1,0,0,0
2020-04-04,/blog/hire-developers-online-tests/,1,8,0,0,0
2020-04-04,/courses/agile-sdlc-for-managers/,1,8,240,0,0
2020-04-04,/about-us/become-an-instructor/,3,1,5875,0,0
2020-04-04,/coronavirus/,11,5,0,0,0
2020-04-04,/blog/top-data-podcasts/,1,1,0,0,0
2020-04-04,/the-codeclan-experience/,1,1,0,0,0
2020-04-04,/courses/full-stack-web-development/apply-inverness/,3,3,0,0,0
2020-04-04,/?fbclid=IwAR0hbvK9hSHFCYtmJFNShYdiY5B2Qwg6GNWWRuH-f8dLBuj_gLBTnY0Qsp4,3,5,0,0,0
2020-04-04,/courses/ux-design-fundamentals/,4,1,76,0,0
2020-04-04,/blog/meet-emma-from-primary-teacher-to-front-end-developer/,16,1,0,0,0
2020-04-04,/courses/professional-software-development/curriculum/,4,1,32,0,0
2020-04-04,/laptop-competition-tcs/,1,1,252,0,0
2020-04-04,/courses/professional-software-development/thank-you-syllabus-download/,3,2,0,0,0
2020-04-04,/edinburgh/,2,7,0,0,0
2020-04-04,/blog/how-i-discovered-code/,4,2,316,0,0
2020-04-04,/about-us/join-us/,1,1,751,0,0
2020-04-04,/pre-course-work/,1,1,128,0,0
2020-04-04,/courses/managing-data-business-insights/?fbclid=IwAR3KNTAIjbM2p5xfjmpLy0NT1po1DC3kap40Mw6eA9ajvJ3FEUzFYtXHMCs,1,2,0,0,0
2020-04-04,/store/,8,1,25,0,0
2020-04-04,/for-employers/graduates-for-hire/?mc_cid=e4fa263ade&mc_eid=1e873e0891,1,1,0,0,0
2020-04-04,/courses/full-stack-web-development/,4,6,17,0,0
2020-04-04,/blog/meet-the-team-niall-morris/,1,25,1097,0,0
2020-04-04,/blog/our-guide-to-funding-our-full-time-courses/,4,1,0,0,0
2020-04-04,/glasgow/,1,1,618,0,0
2020-04-04,/about-us/our-team/our-board/,6,1,0,0,0
2020-04-04,/courses/ux-design-fundamentals/,2,1,105,0,0
2020-04-04,/for-employers/employer-case-studies/,1,2,810,0,0
2020-04-04,/courses/managing-data-business-insights/apply/,1,3,127,0,0
2020-04-04,/about-us/join-us/,1,1,155,0,0
2020-04-04,/edinburgh/,5,11,0,0,0
2020-04-04,/courses/data-analysis/application-process/,15,2,574,0,0
2020-04-04,/?page_id=65,2,1,31,0,0
2020-04-04,/events/,1,3,45,0,0
2020-04-04,/about-us/,1,2,0,0,0
2020-04-04,/for-employers/become-a-partner/,2,1,726,0,0
2020-04-04,/,2,1,15,0,0
2020-04-04,/courses/learn-javascript/?mc_cid=ce8d09a904&mc_eid=1acf19562c,3,1,117,0,0
2020-04-04,/courses/managing-data-business-insights/,28,1,1433,0,0
2020-04-04,/courses/16-week-course/apply/,1,12,187,0,0
2020-04-05,/admissions-track/,1,1,0,0,0
2020-04-05,/courses/edaid-apply/,2,5,0,0,0
2020-04-05,/webinars/,1,1,0,0,0
2020-04-05,/courses/full-stack-web-development/,1,1,0,0,0
2020-04-05,/courses/data-analysis/apply/,1,1,0,0,0
2020-04-05,/blog/,4,2,75,0,0
2020-04-05,/for-industry/train-your-team/,5,1,0,0,0
2020-04-05,/blog/career-change-into-digital/,1,3,2531,0,0
2020-04-05,/courses/data-courses/,1,1,0,0,0
2020-04-05,/events/?fbclid=IwAR2Y42TDO7F8XPpfRjhu0d2aDjS79VYq3tGkfLN3dTNAh7nda7ihNOSVFrI,1,1,0,0,0
2020-04-05,/courses/ux-design-fundamentals/,2,7,2293,0,0
2020-04-05,/edinburgh/,13,3,1908,0,0
2020-04-05,/courses/data-analysis/?ct=t(Virtual+Learning+Experience+Update)&mc_cid=345c4ed3c2&mc_eid=[UNIQID],2,1,0,0,0
2020-04-05,/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/,1,10,0,0,0
2020-04-05,/courses/thank-you-for-your-application/,1,4,405,0,0
2020-04-05,/about-us/,1,2,142,0,0
2020-04-05,/for-employers/,1,1,335,0,0
2020-04-05,/courses/python-for-data-analysis/,4,1,25,0,0
2020-04-05,/blog/weve-teamed-up-with-lloyds-banking-group-to-drive-diversity-in-the-tech-industry/,1,1,132,0,0
2020-04-05,/the-codeclan-experience/a-typical-day/,3,1,49,0,0
2020-04-05,/blog/9-common-misconceptions-coding/,25,7,1699,0,0
2020-04-05,/courses/data-analysis/apply/,1,1,0,0,0
2020-04-05,/blog/7-celebrities-didnt-know-code/,1,4,0,0,0
2020-04-05,/courses/,2,2,830,0,0
2020-04-05,/blog/category/careers-in-tech/page/3/,2,1,0,0,0
2020-04-05,/blog/hire-a-developer-technical-interviews/,14,5,103,0,0
2020-04-05,/courses/agile-sdlc-for-managers/,1,3,0,0,0
2020-04-05,/blog/first-developer-job-advice/?fbclid=IwAR2jYu5ftY-sM08u4IOM0S3k3OdbtrqL3Tg5lMzHOpvBywHuzcv2lauUaMw,1,1,373,0,0
2020-04-05,/blog/career-change-into-digital/,1,14,2610,0,0
2020-04-05,/admissions-track/,1,3,16,0,0
2020-04-05,/about-us/,9,1,27,0,0
2020-04-05,/blog/graduates-hayley-microbiologist-software-developer/,1,6,63,0,0
2020-04-05,/courses/thank-you-for-your-application/,3,1,0,0,0
2020-04-05,/campuses/highlands/,2,1,7466,0,0
2020-04-05,/for-employers/community-outreach/,2,5,1416,0,0
2020-04-05,/courses/professional-software-development/application-and-dates/,1,1,0,0,0
2020-04-05,/courses/professional-software-development/apply/,1,71,954,0,0
2020-04-05,/courses/,1,1,34,0,0
2020-04-05,/about-us/,4,4,2945,0,0
2020-04-05,/blog/most-asked-questions/,18,2,0,0,0
2020-04-05,/courses/edinburgh/,1,1,0,0,0
2020-04-05,/blog/find-inspiration-kats-student-project/,1,11,318,0,0
2020-04-05,/blog/how-codeclan-gives-back-to-the-community-in-scotland-with-tech-for-good/,1,1,695,0,0
2020-04-05,/the-codeclan-experience/,1,1,39,0,0
2020-04-05,/courses/managing-growth-with-agile/?ct=t(managing+growth+with+agile)&mc_cid=8dee927052&mc_eid=[UNIQID],1,9,525,0,0
2020-04-05,/for-employers/graduates-for-hire/,3,1,19,0,0
2020-04-05,/the-codeclan-experience/the-alumni/,21,1,42,0,0
2020-04-05,/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=b1ad5c0a80,1,1,207,0,0
2020-04-05,/summer-school-2020/?mc_cid=94db439b5b&mc_eid=62ef5dbe97,1,2,0,0,0
2020-04-05,/courses/professional-software-development/sarahs-reskilling-story/,1,7,0,0,0
2020-04-05,/summer-school-2020/,1,17,5717,0,0
2020-04-05,/courses/ux-advanced/,7,12,315,0,0
2020-04-05,/courses/managing-data-business-students/,3,2,18,0,0
2020-04-06,/courses/learn-javascript/?+CSS+launch=&mc_cid=a6b120e689&mc_eid=2552f3cb76,2,1,55,0,0
2020-04-06,/about-us/our-team/,16,1,0,0,0
2020-04-06,/Glasgow/,1,9,0,0,0
2020-04-06,/blog/first-developer-job-advice/,13,1,0,0,0
2020-04-06,/blog/learn-to-code-working/,1,1,0,0,0
2020-04-06,/courses/professional-software-development/apply/,6,2,0,0,0
2020-04-06,/blog/meet-our-partners-airts/,1,1,108,0,0
2020-04-06,/courses/learn-html-css/?elementor-preview=28968&ver=1591870953,1,2,0,0,0
2020-04-06,/pre-course-work-data-analysis/,5,1,439,0,0
2020-04-06,/blog/best-podcasts-coders-programmers/,1,1,40,0,0
2020-04-06,/blog/meet-our-graduates-tom-software-developer-inoapps/,1,1,8,0,0
2020-04-06,/summer-school-2020/?+CSS+launch=&mc_cid=a6b120e689&mc_eid=3f5e339a5a,2,4,267,0,0
2020-04-06,/about-us/become-a-data-instructor/,1,1,0,0,0
2020-04-06,/blog/meet-the-team-jessica-longstaff/,1,2,0,0,0
2020-04-06,/about-us/join-us/,1,22,178,0,0
2020-04-06,/blog/most-asked-questions/,4,1,0,0,0
2020-04-06,/enquire/,10,1,0,0,0
2020-04-06,/inverness/,1,1,918,0,0
2020-04-06,/blog/first-developer-job-advice/,9,11,2263,0,0
2020-04-06,/blog/how-codeclan-gives-back-to-the-community-in-scotland-with-tech-for-good/,1,1,0,0,0
2020-04-06,/for-employers/hire-with-codeclan/,1,1,20,0,0
2020-04-06,/,3,1,19,0,0
2020-04-06,/about-us/,1,2,0,0,0
2020-04-06,/courses/professional-software-development/application-and-dates/,1,2,0,0,0
2020-04-06,/about-us/join-us/,4,1,933,0,0
2020-04-06,/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=1859ac5360,13,1,0,0,0
2020-04-06,/funding/,1,1,15,0,0
2020-04-06,/the-codeclan-experience/a-typical-day/,1,1,93,0,0
2020-04-06,/digital-careers/,1,1,0,0,0
2020-04-06,/enquire/,1,3,20,0,0
2020-04-06,/courses/professional-software-development/apply/,1,1,0,0,0
2020-04-06,/admissions-track/,1,1,151,0,0
2020-04-06,/courses/data-analysis/thank-you-data-pack-download/,1,1,5652,0,0
2020-04-06,/courses/managing-data/,1,1,155,0,0
2020-04-06,/summer-school-2020/?mc_cid=f4ee631988&mc_eid=7fcf294a4d,1,1,564,0,0
2020-04-06,/blog/meet-our-partners-airts/,3,1,0,0,0
2020-04-06,/blog/learn-to-code-working/,3,1,1651,0,0
2020-04-06,/about-us/,1,2,18,0,0
2020-04-06,/courses/ux-design-fundamentals/,1,1,27,0,0
2020-04-06,/Edinburgh/,6,1,0,0,0
2020-04-06,/events/,9,1,5,0,0
2020-04-06,/courses/data-analysis/info-pack/,4,2,0,0,0
2020-04-06,/blog/learn-to-code-working/,3,1,993,0,0
2020-04-06,/blog/top-data-podcasts/,1,1,0,0,0
2020-04-06,/coronavirus/,1,1,0,0,0
2020-04-06,/about-us/become-a-data-instructor/,48,5,1,0,0
2020-04-06,/blog/battled-pokemon-project/,3,1,886,0,0
2020-04-06,/courses/bespoke-courses/,1,24,1059,0,0
2020-04-06,/courses/data-analysis/apply/,3,3,0,0,0
2020-04-06,/courses/web-development/,3,4,207,0,0
2020-04-06,/?fbclid=IwAR2X7VuXAFPil_ARUoevKsK03g_VVjF54GkLFj92GgMKno9AVcaomDqrYEE,1,1,1574,0,0
2020-04-06,/blog/meet-our-graduates-daniel-at-dog/,1,3,358,0,0
2020-04-06,/blog/peter-support-engineer-freeagent/,3,4,0,0,0
2020-04-06,/for-employers/employer-case-studies/,1,2,448,0,0
2020-04-06,/the-codeclan-experience/the-alumni/,1,1,847,0,0
2020-04-06,/blog/why-learn-coding/,5,1,1216,0,0
2020-04-06,/courses/learn-javascript/?+CSS+launch=&mc_cid=7d6b21ce35&mc_eid=207e4a64e3,13,1,0,0,0
2020-04-06,/blog/battled-pokemon-project/,2,9,1030,0,0
2020-04-06,/blog/7-celebrities-didnt-know-code/,1,1,366,0,0
2020-04-06,/blog/meet-colin-instructor-at-codeclan/,2,1,0,0,0
2020-04-06,/courses/data-analysis/apply/,8,1,0,0,0
2020-04-06,/courses/data-analysis/apply/,10,1,0,0,0
2020-04-06,/about-us/our-team/our-board/,4,1,272,0,0
2020-04-06,/blog/student-codeclan-expect-prepare/,5,1,4073,0,0
2020-04-06,/glasgow/,2,1,0,0,0
2020-04-06,/summer-school-2020/?mc_cid=5bfe5e2970&mc_eid=9af4b5829f,5,2,246,0,0
2020-04-07,/courses/professional-software-development/thank-you-syllabus-download/,4,3,530,0,0
2020-04-07,/about-us/our-team/,43,1,716,0,0
2020-04-07,/admissions-track/,2,5,0,0,0
2020-04-07,/about-us/,1,1,5,0,0
2020-04-07,/campuses/,1,3,0,0,0
2020-04-07,/blog/meet-the-team-jessica-longstaff/,3,1,256,0,0
2020-04-07,/courses/understanding-software-development/,2,1,86,0,0
2020-04-07,/courses/understand-software-applications/,3,1,1288,0,0
2020-04-07,/courses/learn-html-css/,1,1,2431,0,1
2020-04-07,/for-employers/hire-with-codeclan/,1,3,179,0,0
2020-04-07,/for-employers/,1,1,1000,0,0
2020-04-07,/blog/weve-teamed-up-with-lloyds-banking-group-to-drive-diversity-in-the-tech-industry/?mc_cid=e4fa263ade&mc_eid=[UNIQID],2,1,0,0,0
2020-04-07,/courses/data-courses/,8,3,598,0,0
2020-04-07,/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=a84899f60f,1,2,689,0,0
2020-04-07,/blog/peter-support-engineer-freeagent/,3,1,0,0,0
2020-04-07,/courses/full-stack-web-development/,1,1,34,0,0
2020-04-07,/blog/meet-the-team-stephanie-boyle/?fbclid=IwAR0IO90aI_FHZQDoVDk_rAi6M---b-PaVqqDxvFZfZI731PlgQ5gEuYPG2g,43,1,2433,0,0
2020-04-07,/digital-careers/,2,10,617,0,0
2020-04-07,/courses/data-analysis/,3,1,0,0,0
2020-04-07,/the-codeclan-experience/a-typical-day/,1,37,49,0,0
2020-04-07,/blog/how-codeclan-pivoted-to-embrace-change/,1,2,729,0,0
2020-04-07,/blog/page/6/,2,5,0,0,0
2020-04-07,/blog/linda-scott-codeclan-cmo/,4,1,0,0,0
2020-04-07,/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=658def348c,2,1,0,0,0
2020-04-07,/courses/software-courses/,1,1,0,0,0
2020-04-07,/courses/data-analysis/apply/,3,4,5026,0,0
2020-04-07,/about-us/our-team/,1,3,409,0,0
2020-04-07,/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=4cb384c823,1,1,0,0,0
2020-04-07,/blog/meet-the-team-aileen-mcdonald/,4,1,0,0,0
2020-04-07,/,1,3,2197,0,0
2020-04-07,/courses/professional-software-development/application-and-dates/,1,1,0,0,0
2020-04-07,/courses/full-stack-web-development/,2,3,144,0,0
2020-04-07,/courses/r-programming-data-analysis/,19,1,194,0,0
2020-04-07,/about-us/become-a-ta-data/,1,2,39,0,0
2020-04-07,/courses/learn-html-css/,1,1,345,0,0
2020-04-07,/blog/glasgow-coding-bootcamp-career/,1,3,1707,0,0
2020-04-07,/courses/managing-growth-with-agile/,2,2,0,0,0
2020-04-07,/about-us/our-team/,1,5,181,0,0
2020-04-07,/glasgow/,1,1,214,0,0
2020-04-07,/blog/7-celebrities-didnt-know-code/,1,1,0,0,0
2020-04-07,/glasgow/,1,1,0,0,0
2020-04-07,/blog/learn-to-code-working/,1,1,125,0,0
2020-04-07,/campuses/,1,2,112,0,0
2020-04-07,/courses/sdlc-fundamentals/,1,2,1156,0,0
2020-04-07,/courses/python-for-data-analysis/?fbclid=IwAR0dKu2WJAMbySRcenho_JbdKBymN3OQ_SJ5ta3BFIXqPQmD4u5gzi6AhfU,43,7,0,0,0
2020-04-07,/admissions-track/,1,7,1356,0,0
2020-04-07,/courses/ux-design-fundamentals/,2,4,352,0,0
2020-04-07,/courses/web-development/,1,5,0,0,0
2020-04-07,/about-us/our-team/our-board/,1,1,32,0,0
2020-04-07,/about-us/become-an-instructor/,9,16,68,0,0
2020-04-07,/?fbclid=IwAR23Cz6FzsV5H2_C8Rx357G1HYMS4VieQP8zci6cpCgQfEQatOCZTGYR554,26,1,2224,0,0
2020-04-07,/blog/hire-developer-screening-candidates/,1,9,0,0,0
2020-04-07,/courses/professional-software-development/apply/,1,6,115,0,0
2020-04-07,/,3,2,65,0,0
2020-04-07,/coronavirus/,7,1,432,0,0
2020-04-07,/blog/how-codeclan-pivoted-to-embrace-change/,2,2,27,0,0
2020-04-07,/courses/pay-psd-with-knoma-funding/,1,1,0,0,0
2020-04-07,/summer-school-2020/?+CSS+launch=&mc_cid=7d6b21ce35&mc_eid=9a8d89263b,2,2,1694,0,0
2020-04-07,/blog/first-developer-job-advice/,4,2,978,0,0
2020-04-07,/for-employers/hire-with-codeclan/,5,1,0,0,0
2020-04-07,/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=d18017f185,1,8,0,0,0
2020-04-07,/pre-course-work-data-analysis/,9,1,484,1,0
2020-04-08,/store/,1,2,1850,0,0
2020-04-08,/blog/weve-teamed-up-with-lloyds-banking-group-to-drive-diversity-in-the-tech-industry/,6,11,1104,0,0
2020-04-08,/courses/learn-javascript/?mc_cid=f89ae701a7&mc_eid=0b2a904091,2,4,0,0,0
2020-04-08,/summer-school-2020/?preview_id=29055&preview_nonce=254b448024&_thumbnail_id=-1&preview=true,33,1,0,0,0
2020-04-08,/blog/day-life-web-developer/,1,1,24,0,0
2020-04-08,/pre-course-work/,1,2,7,0,0
2020-04-08,/courses/sdlc-fundamentals/,1,2,4,0,0
2020-04-08,/courses/full-stack-web-development/apply-inverness/,1,6,117,0,0
2020-04-08,/blog/newsdirect-client-xperience-interview/,1,2,0,0,0
2020-04-08,/events/info-taster-session-events/?fbclid=IwAR0SdbKw5t5Nl6x298pLGjOcY-PlnMeEM72cfzZp23Gp0yfA8XfXG5ZOCQU,1,2,0,0,0
2020-04-08,/blog/best-podcasts-coders-programmers/,1,2,965,0,0
2020-04-08,/data-analysis-announcement/,13,3,14,0,0
2020-04-08,/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=a4bb8e8051,1,3,174,0,0
2020-04-08,/courses/bespoke-courses/,3,1,3131,0,0
2020-04-08,/funding/,5,1,113,0,0
2020-04-08,/blog/apply-immersive-programming-course/,1,2,0,0,0
2020-04-08,/blog/7-celebrities-didnt-know-code/,1,1,43,0,0
2020-04-08,/blog/good-news-for-the-next-gen-of-digital-as-grants-awarded-by-digital-xtra-fund/,3,1,137,0,0
2020-04-08,/blog/learn-to-code-working/,11,1,170,0,0
2020-04-08,/courses/learn-html-css/,1,3,137,0,0
2020-04-08,/blog/employers-catriona-dick-zonal/,1,1,0,0,0
2020-04-08,/courses/managing-data-business-insights/?ct=t(short+courses+uk_COPY_01)&mc_cid=40897d9e96&mc_eid=[UNIQID],1,1,0,0,0
2020-04-08,/courses/sdlc-fundamentals/,1,1,0,0,0
2020-04-08,/Glasgow/,5,1,3225,0,0
2020-04-08,/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=1122eb4f63,1,11,1590,0,0
2020-04-08,/about-us/become-a-ta-data/,3,2,213,0,0
2020-04-08,/blog/meet-the-team-katie-jeffree/,1,3,0,0,0
2020-04-08,/inverness/,1,1,0,1,0
2020-04-08,/courses/ux-design-fundamentals/,2,1,1357,0,0
2020-04-08,/courses/temp-bespoke-courses-2/,1,6,1553,0,0
2020-04-08,/courses/professional-software-development/,1,1,1170,0,0
2020-04-08,/blog/meet-our-partners-airts/,2,1,0,0,0
2020-04-08,/blog/hire-developers-online-tests/,2,1,0,0,0
2020-04-08,/courses/professional-software-development/?elementor-preview=23&ver=1589200633,7,1,379,0,0
2020-04-08,/blog/our-guide-to-funding-our-full-time-courses/,1,3,0,0,0
2020-04-08,/blog/ceo-scottish-tech-startup-awards/,6,1,68,0,0
2020-04-08,/glasgow/,1,2,509,0,0
2020-04-08,/courses/ux-design-fundamentals/?mc_cid=251d33717e&mc_eid=92a36f5f7d,12,1,176,0,0
2020-04-08,/courses/web-development/,1,1,0,0,0
2020-04-08,/blog/scottish-minister-helps-codeclan-highlands-open-for-business/,1,2,209,0,0
2020-04-08,/admissions-track/,5,3,0,0,0
2020-04-08,/glasgow/,1,1,28,0,0
2020-04-08,/blog/hire-developers-online-tests/,2,2,0,0,0
2020-04-08,/courses/data-analysis/apply/,4,1,36,0,0
2020-04-08,/blog/hire-a-developer-technical-interviews/,18,1,380,0,0
2020-04-08,/Glasgow/,1,3,4339,0,0
2020-04-08,/about-us/our-team/our-board/,1,1,5,0,0
2020-04-08,/courses/data-analysis/?elementor-preview=26451&ver=1586874064,5,1,0,0,0
2020-04-08,/pre-course-work/,5,1,19,0,0
2020-04-08,/about-us/join-us/,2,2,2014,0,0
2020-04-08,/courses/learn-javascript/?mc_cid=a8de940045&mc_eid=1b43455961,1,1,0,0,0
2020-04-08,/blog/best-podcasts-coders-programmers/,1,7,0,0,0
2020-04-08,/blog/meet-the-team-aileen-mcdonald/,1,1,62,0,0
2020-04-08,/blog/creatives-make-good-coders/,5,7,0,0,0
2020-04-08,/courses/python-for-data-analysis/,3,6,0,0,0
2020-04-08,/digital-careers/data-scientist/,1,3,0,0,0
2020-04-08,/digital-careers/software-developer/,1,1,11,0,0
2020-04-08,/campuses/highlands/?fbclid=IwAR31rUXvNh5UWZ7gGMiuzFiLgkJmNq-8QnSfvFJuKOB-cqs9SyVqg21xVv8,2,1,42,0,0
2020-04-08,/blog/meet-the-team-niall-morris/,5,8,641,0,1
2020-04-08,/about-us/our-team/our-board/,1,1,0,0,0
2020-04-08,/blog/meet-the-team-stephanie-boyle/,4,2,0,0,0
2020-04-08,/enquire/?fbclid=IwAR1NFFF_WWOzZY_ce_hTqwtM-ggnpzulT67R_JJKy3kyQEwgn2sFXc59F9o,1,1,162,0,0
2020-04-08,/courses/ux-design-fundamentals/,7,1,0,0,0
2020-04-08,/blog/glasgow-coding-bootcamp-career/,17,2,1159,0,0
2020-04-08,/glasgow/,1,46,0,0,0
2020-04-08,/for-employers/upskill-your-staff/,5,1,1400,0,0
2020-04-08,/blog/peter-support-engineer-freeagent/,1,1,650,0,0
2020-04-08,/courses/data-analysis/thank-you-data-pack-download/,1,8,62,0,0
2020-04-08,/blog/top-data-podcasts/,1,2,7,0,0
2020-04-08,/blog/glasgow-coding-bootcamp-career/,1,3,733,0,0
2020-04-08,/coronavirus/,5,1,0,0,0
2020-04-08,/coronavirus/,18,1,0,0,0
2020-04-09,/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=a0578c2031,16,2,0,0,0
2020-04-09,/blog/peter-support-engineer-freeagent/,30,2,0,0,0
2020-04-09,/courses/managing-data-business-students/,5,2,1643,0,0
2020-04-09,/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=4177f8c366,4,6,133,0,0
2020-04-09,/blog/learn-to-code-working/,4,1,0,0,0
2020-04-09,/events/,1,2,118,0,0
2020-04-09,/courses/professional-software-development/curriculum/,1,1,1028,0,0
2020-04-09,/blog/claires-ruby-project-cycle-ride-logging-application/,1,11,4773,0,0
2020-04-09,/about-us/join-us/,29,14,93,0,0
2020-04-09,/the-codeclan-experience/the-alumni/,1,1,0,0,0
2020-04-09,/edinburgh/,1,1,338,0,0
2020-04-09,/funding/,1,1,9742,0,0
2020-04-09,/courses/edaid-apply/,1,6,1110,0,0
2020-04-09,/blog/how-codeclan-pivoted-to-embrace-change/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=81fdef43dd,1,23,1380,0,0
2020-04-09,/blog/7-celebrities-didnt-know-code/,1,1,1290,0,0
2020-04-09,/edinburgh/,2,12,0,0,0
2020-04-09,/blog/meet-five-codeclan-career-changers/,2,1,3227,0,0
2020-04-09,/courses/ux-design-fundamentals/,1,1,21,0,0
2020-04-09,/blog/meet-the-team-jessica-longstaff/,2,3,0,0,0
2020-04-09,/courses/professional-software-development/apply/,2,1,108,0,0
2020-04-09,/courses/professional-software-development/,1,2,0,0,0
2020-04-09,/courses/professional-software-development/cost-and-funding/?elementor-preview=28&ver=1590404985,1,1,0,0,0
2020-04-09,/?fbclid=IwAR1Y4yAg00lH67T9be2umEvXOpoCSMKwysrFzjhVsaxvmXVKiKOxY2zipt8,1,2,0,0,0
2020-04-09,/blog/9-common-misconceptions-coding/,1,2,0,0,0
2020-04-09,/about-us/our-team/our-board/,1,3,0,0,0
2020-04-09,/blog/meet-emma-from-primary-teacher-to-front-end-developer/,2,2,45,0,0
2020-04-09,(not set),3,1,886,0,0
2020-04-09,/enquire/,8,1,0,0,0
2020-04-09,/funding/,1,3,179,0,0
2020-04-09,/digital-careers/data-scientist/,6,1,0,0,0
2020-04-09,/blog/codeclan-glasgow-employer-partners/,1,1,0,0,0
2020-04-09,/pre-course-work/,5,1,254,0,0
2020-04-09,/courses/pay-psd-with-knoma-funding/,1,3,50,0,0
2020-04-09,/blog/built-munro-bagger-site/,1,1,0,0,0
2020-04-09,/?fbclid=IwAR33c7ePQZmh2DDokk20x2GTu0gLJJESe2bnPbAd4Qjv-yf9vXatC0LgZgE,2,1,0,0,0
2020-04-09,/the-codeclan-experience/,1,1,1489,0,0
2020-04-09,/coronavirus/,1,1,11,0,0
2020-04-09,/the-codeclan-experience/a-typical-day/,1,1,0,0,0
2020-04-09,/blog/learning-from-failure/,1,18,0,0,0
2020-04-09,/,3,2,2397,0,0
2020-04-09,/blog/new-career-in-tech-autumn/,4,1,0,0,0
2020-04-09,/courses/professional-software-development/,1,2,1,0,0
2020-04-09,/courses/data-analysis/thank-you-data-pack-download/,11,2,5883,0,0
2020-04-09,/blog/learn-to-code-working/,7,2,326,0,0
2020-04-09,/Edinburgh/,4,1,0,0,0
2020-04-09,/events/?fbclid=IwAR33U1HUSUM_HQt1_G6ZZtm5YErZZsEBBJSjacwUVbJw2jJTOOmi3pfa424,1,1,1482,0,0
2020-04-09,/about-us/our-team/,18,1,61,0,0
2020-04-09,/data-analysis-announcement/dataset-exercise/,3,1,0,0,0
2020-04-09,/courses/edaid-apply/,11,1,2685,0,0
2020-04-09,/courses/professional-software-development/curriculum/,1,1,0,0,0
2020-04-09,/courses/web-development/,5,11,1569,0,0
2020-04-09,/courses/ux-design-fundamentals/,5,1,289,0,0
2020-04-09,/coronavirus/info@codeclan.com,2,1,2343,0,0
2020-04-09,/courses/data-analysis/apply/,1,2,227,0,0
2020-04-09,/courses/thank-you-r-for-data-analysis/,15,6,0,0,0
2020-04-09,/blog/our-guide-to-funding-our-full-time-courses/,1,1,0,0,0
2020-04-09,/blog/linda-scott-codeclan-cmo/,3,1,0,0,0
2020-04-09,/courses/managing-growth-with-agile/,2,4,133,0,0
2020-04-09,/summer-school-2020/?mc_cid=f4ee631988&mc_eid=[UNIQID],1,1,0,0,0
2020-04-09,/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=80895842dd,1,1,20,0,0
2020-04-09,/campuses/highlands/,1,5,78,0,0
2020-04-09,/summer-school-2020/?mc_cid=94db439b5b&mc_eid=5fc0f4bce5,8,1,82,0,0
2020-04-09,/blog/category/whats-new/,4,1,177,0,0
2020-04-09,/webinars/,37,1,93,0,0
2020-04-09,/data-analysis-announcement/,1,13,44,0,0
2020-04-09,/campuses/highlands/,12,1,1085,0,0
2020-04-09,/funding/,7,3,0,0,0
2020-04-10,/blog/category/learning-to-code/,1,10,0,0,0
2020-04-10,/glasgow/,11,6,1488,0,0
2020-04-10,/blog/,2,1,0,0,0
