date,source,sessions,goal13completions,goal17completions
2020-04-30,social_network,1,0,0
2020-04-30,social_network,1,0,0
2020-04-30,social_network,4,0,0
2020-04-30,social_network,1,0,0
2020-04-30,social_network,5,0,0
2020-04-30,social_network,1,0,0
2020-04-30,social_network,1,0,0
2020-04-30,social_network,1,0,0
2020-04-30,social_network,4,0,0
2020-04-30,social_network,1,0,0
2020-04-30,social_network,1,0,0
2020-04-30,social_network,1,0,0
2020-04-30,social_network,1,0,0
2020-04-30,social_network,23,0,0
2020-04-30,social_network,3,0,0
2020-04-30,social_network,4,0,0
2020-04-30,social_network,1,0,0
2020-04-30,social_network,3,0,0
2020-04-30,social_network,1,0,0
2020-04-30,social_network,1,0,0
2020-04-30,social_network,1,0,0
2020-04-30,search_engine,1,0,0
2020-04-30,site_referral,1,0,0
2020-04-30,social_network,1,0,0
2020-04-30,social_network,1,0,0
2020-04-30,social_network,1,0,0
2020-04-30,social_network,1,0,0
2020-04-30,social_network,1,0,0
2020-04-30,social_network,1,0,0
2020-04-30,site_referral,1,0,0
2020-04-30,site_referral,1,0,0
2020-04-30,site_referral,1,0,0
2020-05-01,direct,16,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,2,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,2,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,2,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,2,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,2,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,11,0,0
2020-05-01,direct,2,0,0
2020-05-01,direct,2,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,2,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,1,0,0
2020-05-01,direct,3,0,0
2020-05-01,direct,4,0,0
2020-05-01,direct,4,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,email,1,0,0
2020-05-01,email,1,0,0
2020-05-01,email,1,0,0
2020-05-01,other,1,0,0
2020-05-01,other,1,0,0
2020-05-01,search_engine,28,0,0
2020-05-01,search_engine,2,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,3,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,3,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,12,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,3,0,0
2020-05-01,search_engine,2,0,0
2020-05-01,search_engine,2,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,2,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,2,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,7,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,10,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,2,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,13,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,5,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,10,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,4,0,0
2020-05-01,search_engine,2,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,3,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,2,0,0
2020-05-01,search_engine,1,1,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,2,0,0
2020-05-01,search_engine,2,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,site_referral,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,5,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,3,0,0
2020-05-01,social_network,1,0,0
2020-05-01,search_engine,1,0,0
2020-05-01,site_referral,1,0,0
2020-05-01,site_referral,1,0,0
2020-05-01,site_referral,1,0,0
2020-05-01,site_referral,1,0,0
2020-05-01,social_network,3,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,2,0,0
2020-05-01,social_network,1,0,0
2020-05-01,social_network,1,0,0
2020-05-01,site_referral,1,0,0
2020-05-02,direct,8,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,3,0,0
2020-05-02,direct,2,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,8,0,0
2020-05-02,direct,3,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,1,0,0
2020-05-02,direct,3,0,0
2020-05-02,other,1,0,0
2020-05-02,social_network,1,0,0
2020-05-02,social_network,1,0,0
2020-05-02,other,1,0,0
2020-05-02,search_engine,19,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,2,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,12,0,0
2020-05-02,search_engine,2,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,2,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,1,1,0
2020-05-02,search_engine,3,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,3,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,4,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,2,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,5,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,3,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,2,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,4,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,1,1,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,2,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,2,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,site_referral,1,0,0
2020-05-02,social_network,1,0,0
2020-05-02,social_network,1,0,0
2020-05-02,social_network,1,0,0
2020-05-02,social_network,1,0,0
2020-05-02,social_network,2,0,0
2020-05-02,social_network,1,0,0
2020-05-02,social_network,1,0,0
2020-05-02,social_network,1,0,0
2020-05-02,social_network,4,0,0
2020-05-02,social_network,1,0,0
2020-05-02,social_network,1,0,0
2020-05-02,social_network,3,0,0
2020-05-02,social_network,1,0,0
2020-05-02,social_network,1,0,0
2020-05-02,search_engine,1,0,0
2020-05-02,search_engine,2,0,0
2020-05-02,site_referral,1,0,0
2020-05-02,social_network,2,0,0
2020-05-02,social_network,2,0,0
2020-05-02,search_engine,1,0,0
2020-05-03,direct,4,0,0
2020-05-03,direct,1,0,0
2020-05-03,direct,1,0,0
2020-05-03,direct,2,0,0
2020-05-03,direct,1,0,0
2020-05-03,direct,1,0,0
2020-05-03,direct,1,0,0
2020-05-03,direct,1,0,0
2020-05-03,direct,1,0,0
2020-05-03,direct,3,0,0
2020-05-03,direct,1,0,0
2020-05-03,direct,1,0,0
2020-05-03,direct,1,0,0
2020-05-03,direct,1,0,0
2020-05-03,direct,1,0,0
2020-05-03,direct,1,0,0
2020-05-03,direct,1,0,0
2020-05-03,direct,2,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,social_network,1,0,0
2020-05-03,other,1,0,0
2020-05-03,other,1,0,0
2020-05-03,site_referral,1,0,0
2020-05-03,search_engine,22,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,2,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,2,0,0
2020-05-03,search_engine,4,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,2,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,2,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,7,0,0
2020-05-03,search_engine,2,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,7,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,7,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,3,0,0
2020-05-03,search_engine,3,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,2,0,1
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,2,0,0
2020-05-03,search_engine,2,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,site_referral,1,0,0
2020-05-03,social_network,1,0,0
2020-05-03,social_network,1,0,0
2020-05-03,social_network,1,0,0
2020-05-03,social_network,1,0,0
2020-05-03,social_network,2,0,0
2020-05-03,social_network,1,0,0
2020-05-03,social_network,1,0,0
2020-05-03,social_network,2,0,0
2020-05-03,social_network,1,0,0
2020-05-03,social_network,1,0,0
2020-05-03,social_network,3,0,0
2020-05-03,social_network,1,0,0
2020-05-03,social_network,1,0,0
2020-05-03,social_network,2,0,0
2020-05-03,social_network,2,0,0
2020-05-03,social_network,5,0,0
2020-05-03,search_engine,1,0,0
2020-05-03,site_referral,1,0,0
2020-05-03,social_network,1,0,0
2020-05-03,email,1,0,0
2020-05-04,direct,7,0,0
2020-05-04,direct,1,0,0
2020-05-04,direct,3,0,0
2020-05-04,direct,1,0,0
2020-05-04,direct,1,0,0
2020-05-04,direct,2,0,0
2020-05-04,direct,1,0,0
2020-05-04,direct,1,0,0
2020-05-04,direct,2,0,0
2020-05-04,direct,1,0,0
2020-05-04,direct,1,0,0
2020-05-04,direct,2,0,0
2020-05-04,direct,2,0,0
2020-05-04,direct,1,0,0
2020-05-04,direct,1,0,0
2020-05-04,direct,8,0,0
2020-05-04,direct,2,0,0
2020-05-04,direct,3,0,2
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,email,1,0,0
2020-05-04,email,1,0,0
2020-05-04,other,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,site_referral,1,0,0
2020-05-04,social_network,1,0,0
2020-05-04,other,1,0,0
2020-05-04,other,1,0,0
2020-05-04,other,1,0,0
2020-05-04,other,1,0,0
2020-05-04,other,1,0,0
2020-05-04,other,1,0,0
2020-05-04,search_engine,26,0,0
2020-05-04,search_engine,2,0,0
2020-05-04,search_engine,3,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,3,0,0
2020-05-04,search_engine,5,0,0
2020-05-04,search_engine,4,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,2,0,0
2020-05-04,search_engine,9,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,2,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,2,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,3,1,1
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,7,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,12,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,10,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,2,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,11,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,3,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,9,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,2,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,2,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,3,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,2,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,7,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,2,0,0
2020-05-04,search_engine,3,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,search_engine,3,0,1
2020-05-04,site_referral,1,0,0
2020-05-04,site_referral,1,0,0
2020-05-04,site_referral,1,0,0
2020-05-04,site_referral,1,1,0
2020-05-04,social_network,1,0,0
2020-05-04,social_network,1,0,0
2020-05-04,social_network,1,0,0
2020-05-04,social_network,1,0,0
2020-05-04,social_network,1,0,0
2020-05-04,social_network,1,0,0
2020-05-04,social_network,1,0,0
2020-05-04,social_network,1,0,0
2020-05-04,social_network,1,0,0
2020-05-04,social_network,4,0,0
2020-05-04,social_network,2,0,0
2020-05-04,social_network,1,0,0
2020-05-04,social_network,2,0,0
2020-05-04,search_engine,1,0,0
2020-05-04,site_referral,1,0,0
2020-05-04,site_referral,2,0,0
2020-05-04,site_referral,1,0,0
2020-05-04,social_network,1,0,0
2020-05-04,social_network,1,0,0
2020-05-04,site_referral,1,0,0
2020-05-04,site_referral,1,0,0
2020-05-04,site_referral,1,0,0
2020-05-05,direct,16,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,2,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,direct,1,0,0
2020-05-05,search_engine,2,0,0
2020-05-05,search_engine,2,0,0
2020-05-05,search_engine,1,1,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,site_referral,1,0,0
2020-05-05,email,1,0,0
2020-05-05,email,1,0,0
2020-05-05,email,1,0,0
2020-05-05,site_referral,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,other,1,0,0
2020-05-05,other,1,0,0
2020-05-05,other,1,0,0
2020-05-05,search_engine,21,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,2,0,0
2020-05-05,search_engine,1,1,1
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,2,0,0
2020-05-05,search_engine,3,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,7,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,2,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,12,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,2,0,0
2020-05-05,search_engine,3,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,3,0,1
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,2,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,6,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,6,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,2,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,2,0,0
2020-05-05,search_engine,8,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,2,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,5,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,7,0,0
2020-05-05,search_engine,3,0,0
2020-05-05,search_engine,5,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,2,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,search_engine,2,0,0
2020-05-05,search_engine,3,0,0
2020-05-05,search_engine,4,0,0
2020-05-05,search_engine,2,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,site_referral,1,0,0
2020-05-05,site_referral,1,0,0
2020-05-05,site_referral,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,3,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,3,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,7,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,site_referral,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,social_network,1,0,0
2020-05-05,search_engine,1,0,0
2020-05-05,site_referral,2,0,0
2020-05-06,direct,17,0,0
2020-05-06,direct,1,0,0
2020-05-06,direct,3,0,0
2020-05-06,direct,1,0,0
2020-05-06,direct,1,0,0
2020-05-06,direct,1,0,0
2020-05-06,direct,1,0,0
2020-05-06,direct,1,0,0
2020-05-06,direct,1,0,0
2020-05-06,direct,3,0,0
2020-05-06,direct,1,0,0
2020-05-06,direct,1,0,0
2020-05-06,direct,3,0,0
2020-05-06,direct,4,0,0
2020-05-06,direct,1,0,0
2020-05-06,direct,1,0,0
2020-05-06,direct,2,0,0
2020-05-06,direct,2,0,0
2020-05-06,direct,2,0,0
2020-05-06,direct,1,0,0
2020-05-06,direct,1,0,0
2020-05-06,search_engine,2,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,email,1,0,0
2020-05-06,email,1,0,0
2020-05-06,email,1,0,0
2020-05-06,email,1,0,0
2020-05-06,email,1,0,0
2020-05-06,email,1,0,0
2020-05-06,email,1,0,0
2020-05-06,email,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,social_network,1,0,0
2020-05-06,social_network,1,0,0
2020-05-06,social_network,1,0,0
2020-05-06,social_network,1,0,0
2020-05-06,other,2,0,0
2020-05-06,other,1,0,0
2020-05-06,other,2,0,0
2020-05-06,other,1,0,0
2020-05-06,other,1,0,0
2020-05-06,other,1,0,0
2020-05-06,other,1,0,0
2020-05-06,search_engine,27,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,2,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,6,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,2,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,8,0,0
2020-05-06,search_engine,2,0,0
2020-05-06,search_engine,3,0,0
2020-05-06,search_engine,2,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,2,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,2,0,0
2020-05-06,search_engine,3,0,1
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,3,0,0
2020-05-06,search_engine,2,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,8,0,0
2020-05-06,search_engine,9,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,7,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,4,0,0
2020-05-06,search_engine,3,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,4,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,3,0,0
2020-05-06,search_engine,2,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,2,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,3,0,0
2020-05-06,search_engine,5,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,2,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
2020-05-06,search_engine,1,0,0
